country_code,country_name,indicator_code,indicator_name,category,year,value
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,80526.246
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,88626.3468
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,95181.3482
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,103118.1065
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,110270.3514
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,120584.3904
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,129166.2796
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,141135.5767
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,152953.6441
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,164736.8661
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,180674.2117
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,194469.6537
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,208694.2125
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,228123.7537
JPN,Japan,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,246335.1024
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,23742.6535
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,25940.5653
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,28046.9356
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,29213.7267
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,32145.7508
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,35785.7748
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,38986.7023
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,42468.1596
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,45882.4654
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,47800.3023
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,53204.1736
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,56329.6496
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,62773.0998
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,67291.5708
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,72223.8959
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,79780.5973
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,85697.2035
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,91605.4282
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,100347.1105
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,108206.5961
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,117647.7434
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,127168.1369
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,138651.0785
DEU,Germany,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,148816.5781
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,28368.953
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,31560.7018
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,32615.0312
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,35955.2773
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,38935.1202
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,41665.6841
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,45922.4198
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,49406.1747
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,52929.6999
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,58907.8969
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,63184.3113
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,67869.0478
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,73264.7664
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,79313.404
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,87092.2445
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,93511.5116
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,101648.3051
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,109729.6925
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,119328.9467
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,128825.6392
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,140056.6449
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,151151.7285
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,164320.3315
GBR,United Kingdom,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,177878.5037
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,22492.4206
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,24035.0334
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,26032.9025
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,28326.3139
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,30603.44
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,34023.5754
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,36413.3844
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,40176.87
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,43783.9112
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,46328.1186
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,49476.8193
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,54181.7365
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,58846.7224
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,63113.5589
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,68984.1906
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,74981.4201
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,80879.0866
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,87493.1947
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,94813.4638
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,103886.4327
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,111594.1316
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,120592.2439
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,130873.2612
FRA,France,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,142385.7687
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,446.7967
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,495.0946
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,538.1951
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,582.6629
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,636.5201
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,670.8092
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,742.3443
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,785.8714
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,855.5132
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,941.4948
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,1015.6208
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,1092.1566
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,1172.3043
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,1286.7239
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,1382.6678
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,1495.6426
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,1623.4057
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,1767.2088
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,1892.7587
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,2074.4865
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,2245.2993
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,2425.301
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,2642.4287
IND,India,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,2857.8715
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,3703.5408
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,4011.0054
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,4451.6147
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,4652.2379
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,5137.912
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,5545.5349
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,6063.9023
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,6579.1015
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,7112.6652
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,7787.161
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,8360.6531
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,9014.8449
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,9700.4602
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,10660.8589
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,11529.7388
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,12555.9
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,13427.7582
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,14608.8095
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,15818.9878
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,17134.7032
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,18569.6976
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,19986.9132
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,21852.6852
BRA,Brazil,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,23654.6993
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,12533.1016
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,13828.182
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,14304.364
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,15571.5702
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,16880.476
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,18759.872
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,19382.2513
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,21575.3136
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,22882.7395
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,24546.3388
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,26780.8831
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,29209.2877
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,32270.9915
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,34462.0312
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,37507.0987
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,40406.1528
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,44230.1727
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,47481.6323
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,52051.8308
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,55793.762
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,60516.8909
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,65790.3403
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,71243.2899
KOR,"Korea, Rep.",NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,77519.593
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2000,21834.4542
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2001,23069.978
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2002,25317.3093
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2003,27440.8214
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2004,30312.4544
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2005,32662.1212
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2006,35149.3211
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2007,38511.9841
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2008,41078.9123
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2009,44690.3153
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2010,48555.479
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2011,53179.9543
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2012,56845.0476
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2013,61473.183
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2014,66303.0458
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2015,72617.6586
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2016,78086.0047
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2017,85016.6054
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2018,91106.779
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2019,100046.6632
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2020,107306.7069
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2021,116533.8987
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2022,127067.6716
AUS,Australia,NY.GDP.PCAP.CD,人均GDP（现价美元）,经济,2023,136569.8476
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2000,0.3994
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2001,0.4006
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2002,0.392
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2003,0.4107
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2004,0.412
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2005,0.3842
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2006,0.3884
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2007,0.4065
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2008,0.3896
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2009,0.3969
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2010,0.401
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2011,0.4055
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2012,0.3982
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2013,0.4008
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2014,0.3938
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2015,0.4103
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2016,0.396
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2017,0.4027
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2018,0.3959
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2019,0.4009
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2020,0.3987
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2021,0.3987
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2022,0.3919
CHN,China,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2023,0.4064
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2000,3.4962
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2001,3.4165
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2002,3.4498
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2003,3.457
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2004,3.4631
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2005,3.4206
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2006,3.4144
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2007,3.4588
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2008,3.4047
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2009,3.3338
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2010,3.4016
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2011,3.2716
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2012,3.3996
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2013,3.4281
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2014,3.484
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2015,3.4103
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2016,3.4631
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2017,3.4
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2018,3.3304
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2019,3.304
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2020,3.3341
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2021,3.3071
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2022,3.4431
USA,United States,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2023,3.3859
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2000,1.4386
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2001,1.4288
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2002,1.4223
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2003,1.3694
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2004,1.4583
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2005,1.4554
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2006,1.4053
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2007,1.3747
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2008,1.3757
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2009,1.4117
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2010,1.3744
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2011,1.399
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2012,1.4305
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2013,1.3578
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2014,1.4562
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2015,1.4439
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2016,1.3654
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2017,1.3604
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2018,1.3921
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2019,1.3711
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2020,1.3926
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2021,1.3277
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2022,1.3936
DEU,Germany,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2023,1.4505
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2000,2.8352
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2001,2.8842
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2002,2.8136
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2003,2.937
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2004,2.8869
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2005,3.0126
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2006,2.912
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2007,2.8784
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2008,2.9319
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2009,2.8706
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2010,2.8223
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2011,2.9175
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2012,2.8899
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2013,2.9096
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2014,2.9218
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2015,2.8704
GBR,United Kingdom,FP.CPI.TOTL.ZG,CPI通货膨胀率（%）,经济,2016,2.9245
